ID,Design,Year,LU,Species,Valley,Prove,Elevation,SiteName
O12Fa017,IS,2017,131,Fagus,Ossau,O12,1200,Gabas
O12Fa018,IS,2017,128.3333333,Fagus,Ossau,O12,1200,Gabas
O12Fa019,IS,2017,128.6842105,Fagus,Ossau,O12,1200,Gabas
O12Fa020,IS,2017,117,Fagus,Ossau,O12,1200,Gabas
O12Fa024,IS,2017,131.6666667,Fagus,Ossau,O12,1200,Gabas
O12Fa023,IS,2017,131.25,Fagus,Ossau,O12,1200,Gabas
O12Fa022,IS,2017,128.3333333,Fagus,Ossau,O12,1200,Gabas
O12Fa021,IS,2017,131.4705882,Fagus,Ossau,O12,1200,Gabas
O12Qu006,IS,2017,114,Quercus,Ossau,O12,1200,Gabas
O12Qu007,IS,2017,115.6363636,Quercus,Ossau,O12,1200,Gabas
O12Qu020,IS,2017,111.9,Quercus,Ossau,O12,1200,Gabas
O12Qu021,IS,2017,119,Quercus,Ossau,O12,1200,Gabas
O12Qu005,IS,2017,111.6,Quercus,Ossau,O12,1200,Gabas
O12Qu022,IS,2017,116.25,Quercus,Ossau,O12,1200,Gabas
O12Qu004,IS,2017,114.6428571,Quercus,Ossau,O12,1200,Gabas
O12Qu025,IS,2017,111.6428571,Quercus,Ossau,O12,1200,Gabas
O12Qu023,IS,2017,120.3,Quercus,Ossau,O12,1200,Gabas
O12Qu024,IS,2017,108,Quercus,Ossau,O12,1200,Gabas
O12Qu027,IS,2017,110.4545455,Quercus,Ossau,O12,1200,Gabas
O12Qu026,IS,2017,112.2,Quercus,Ossau,O12,1200,Gabas
O12Qu003,IS,2017,109.5,Quercus,Ossau,O12,1200,Gabas
O12Qu011,IS,2017,116.1176471,Quercus,Ossau,O12,1200,Gabas
O12Qu028,IS,2017,115.9285714,Quercus,Ossau,O12,1200,Gabas
O12Qu040,IS,2017,115.5,Quercus,Ossau,O12,1200,Gabas
O12Qu036,IS,2017,108,Quercus,Ossau,O12,1200,Gabas
O12Qu037,IS,2017,125.5263158,Quercus,Ossau,O12,1200,Gabas
O12Qu012,IS,2017,111.0989011,Quercus,Ossau,O12,1200,Gabas
O12Qu013,IS,2017,127.8,Quercus,Ossau,O12,1200,Gabas
O12Qu039,IS,2017,128.0769231,Quercus,Ossau,O12,1200,Gabas
O12Qu038,IS,2017,110.2105263,Quercus,Ossau,O12,1200,Gabas
O12Qu035,IS,2017,115.9285714,Quercus,Ossau,O12,1200,Gabas
O12Qu032,IS,2017,112,Quercus,Ossau,O12,1200,Gabas
O12Qu031,IS,2017,127.8,Quercus,Ossau,O12,1200,Gabas
O12Qu034,IS,2017,114.9,Quercus,Ossau,O12,1200,Gabas
O12Qu033,IS,2017,124.4117647,Quercus,Ossau,O12,1200,Gabas
O12Qu029,IS,2017,115.2857143,Quercus,Ossau,O12,1200,Gabas
O12Qu030,IS,2017,115.9285714,Quercus,Ossau,O12,1200,Gabas
O12Qu002,IS,2017,116.7931034,Quercus,Ossau,O12,1200,Gabas
O12Qu010,IS,2017,116.7692308,Quercus,Ossau,O12,1200,Gabas
O12Qu009,IS,2017,110.4324324,Quercus,Ossau,O12,1200,Gabas
O12Qu008,IS,2017,114,Quercus,Ossau,O12,1200,Gabas
O12Qu001,IS,2017,107.8983051,Quercus,Ossau,O12,1200,Gabas
O1Fa023,IS,2017,111.6,Fagus,Ossau,O1,100,JosQu
O1Fa024,IS,2017,110.9230769,Fagus,Ossau,O1,100,JosQu
O1Fa025,IS,2017,100.826087,Fagus,Ossau,O1,100,JosQu
O1Fa026,IS,2017,111.2727273,Fagus,Ossau,O1,100,JosQu
O1Fa027,IS,2017,110.8421053,Fagus,Ossau,O1,100,JosQu
O1Fa028,IS,2017,101.0769231,Fagus,Ossau,O1,100,JosQu
O1Qu011,IS,2017,87.31034483,Quercus,Ossau,O1,100,JosQu
O1Fa029,IS,2017,111.4054054,Fagus,Ossau,O1,100,JosQu
O1Fa030,IS,2017,101.75,Fagus,Ossau,O1,100,JosQu
O1Fa031,IS,2017,99.63157895,Fagus,Ossau,O1,100,JosQu
O1Qu004,IS,2017,96.80769231,Quercus,Ossau,O1,100,JosQu
O1Qu005,IS,2017,76.75,Quercus,Ossau,O1,100,JosQu
O1Qu013,IS,2017,87.40677966,Quercus,Ossau,O1,100,JosQu
O1Qu003,IS,2017,87.40677966,Quercus,Ossau,O1,100,JosQu
O1Qu014,IS,2017,77.33333333,Quercus,Ossau,O1,100,JosQu
O1Qu015,IS,2017,87.31034483,Quercus,Ossau,O1,100,JosQu
O1Qu001,IS,2017,94.5,Quercus,Ossau,O1,100,JosQu
O1Qu006,IS,2017,87.40677966,Quercus,Ossau,O1,100,JosQu
O1Qu007,IS,2017,89.25,Quercus,Ossau,O1,100,JosQu
O1Qu009,IS,2017,87.5,Quercus,Ossau,O1,100,JosQu
O1Qu010,IS,2017,87.31034483,Quercus,Ossau,O1,100,JosQu
O1Qu008,IS,2017,82.6875,Quercus,Ossau,O1,100,JosQu
O1Fa032,IS,2017,100.3333333,Fagus,Ossau,O1,100,JosQu
O1Fa033,IS,2017,110.8421053,Fagus,Ossau,O1,100,JosQu
O1Fa035,IS,2017,108.5454545,Fagus,Ossau,O1,100,JosQu
O1Fa034,IS,2017,113.4545455,Fagus,Ossau,O1,100,JosQu
O1Qu017,IS,2017,83.83333333,Quercus,Ossau,O1,100,JosQu
O1Qu018,IS,2017,87.40677966,Quercus,Ossau,O1,100,JosQu
O1Qu019,IS,2017,88.6,Quercus,Ossau,O1,100,JosQu
O1Qu020,IS,2017,87.31034483,Quercus,Ossau,O1,100,JosQu
O1Qu021,IS,2017,92.53191489,Quercus,Ossau,O1,100,JosQu
O1Qu023,IS,2017,81.61290323,Quercus,Ossau,O1,100,JosQu
O1Qu024,IS,2017,81.625,Quercus,Ossau,O1,100,JosQu
O1Qu025,IS,2017,86.4,Quercus,Ossau,O1,100,JosQu
O1Qu026,IS,2017,87.5,Quercus,Ossau,O1,100,JosQu
O1Qu027,IS,2017,78,Quercus,Ossau,O1,100,JosQu
O1Qu028,IS,2017,90.52808989,Quercus,Ossau,O1,100,JosQu
O1Qu029,IS,2017,84.31578947,Quercus,Ossau,O1,100,JosQu
O1Fa010,IS,2017,110.8421053,Fagus,Ossau,O1,100,JosQu
O1Fa009,IS,2017,111.9428571,Fagus,Ossau,O1,100,JosQu
O1Fa008,IS,2017,114,Fagus,Ossau,O1,100,JosQu
O1Fa007,IS,2017,113.04,Fagus,Ossau,O1,100,JosQu
O1Fa006,IS,2017,114,Fagus,Ossau,O1,100,JosQu
O1Fa005,IS,2017,107.3333333,Fagus,Ossau,O1,100,JosQu
O1Fa001,IS,2017,114,Fagus,Ossau,O1,100,JosQu
O1Fa003,IS,2017,110.4705882,Fagus,Ossau,O1,100,JosQu
O8Qu010,IS,2017,108.2068966,Quercus,Ossau,O8,800,LH
O8Qu009,IS,2017,110.6153846,Quercus,Ossau,O8,800,LH
O8Qu007,IS,2017,111.9512195,Quercus,Ossau,O8,800,LH
O8Qu008,IS,2017,110.372093,Quercus,Ossau,O8,800,LH
O8Qu022,IS,2017,111,Quercus,Ossau,O8,800,LH
O8Qu001,IS,2017,108.2068966,Quercus,Ossau,O8,800,LH
O8Qu011,IS,2017,108.4285714,Quercus,Ossau,O8,800,LH
O8Qu012,IS,2017,107.8983051,Quercus,Ossau,O8,800,LH
O8Qu013,IS,2017,124.4117647,Quercus,Ossau,O8,800,LH
O8Qu014,IS,2017,111.4545455,Quercus,Ossau,O8,800,LH
O8Qu015,IS,2017,104.5263158,Quercus,Ossau,O8,800,LH
O8Qu016,IS,2017,108.6666667,Quercus,Ossau,O8,800,LH
O8Qu017,IS,2017,125.6666667,Quercus,Ossau,O8,800,LH
O8Qu018,IS,2017,119.25,Quercus,Ossau,O8,800,LH
O8Qu019,IS,2017,108.1052632,Quercus,Ossau,O8,800,LH
O8Qu004,IS,2017,110.0930233,Quercus,Ossau,O8,800,LH
O8Qu021,IS,2017,110.8421053,Quercus,Ossau,O8,800,LH
O8Qu002,IS,2017,108,Quercus,Ossau,O8,800,LH
O8Qu003,IS,2017,110.7272727,Quercus,Ossau,O8,800,LH
O8Qu020,IS,2017,114,Quercus,Ossau,O8,800,LH
O8Qu005,IS,2017,107.7391304,Quercus,Ossau,O8,800,LH
O8Qu006,IS,2017,109.8139535,Quercus,Ossau,O8,800,LH
L4Qu009,IS,2017,88,Quercus,Luz,L4,400,Ade
L4Qu033,IS,2017,101.3898305,Quercus,Luz,L4,400,Ade
L4Qu010,IS,2017,89.34146341,Quercus,Luz,L4,400,Ade
L4Qu034,IS,2017,100.1627907,Quercus,Luz,L4,400,Ade
L4Qu020,IS,2017,84.17647059,Quercus,Luz,L4,400,Ade
L4Qu062,IS,2017,98.40677966,Quercus,Luz,L4,400,Ade
L4Qu037,IS,2017,101.25,Quercus,Luz,L4,400,Ade
L4Qu027,IS,2017,87.44444444,Quercus,Luz,L4,400,Ade
L4Qu026,IS,2017,83.625,Quercus,Luz,L4,400,Ade
L4Qu014,IS,2017,87.91525424,Quercus,Luz,L4,400,Ade
L4Qu015,IS,2017,89.73913043,Quercus,Luz,L4,400,Ade
L4Qu055,IS,2017,90.02702703,Quercus,Luz,L4,400,Ade
L4Qu019,IS,2017,77.64705882,Quercus,Luz,L4,400,Ade
L4Qu056,IS,2017,98.68965517,Quercus,Luz,L4,400,Ade
L4Qu057,IS,2017,90.71428571,Quercus,Luz,L4,400,Ade
L4Qu058,IS,2017,98.40677966,Quercus,Luz,L4,400,Ade
L4Qu031,IS,2017,79.83018868,Quercus,Luz,L4,400,Ade
L4Qu054,IS,2017,100.8222222,Quercus,Luz,L4,400,Ade
L4Qu032,IS,2017,87.44444444,Quercus,Luz,L4,400,Ade
L4Qu016,IS,2017,87.91525424,Quercus,Luz,L4,400,Ade
L4Qu048,IS,2017,104,Quercus,Luz,L4,400,Ade
L4Qu049,IS,2017,101.25,Quercus,Luz,L4,400,Ade
L4Qu050,IS,2017,98.40677966,Quercus,Luz,L4,400,Ade
L4Qu052,IS,2017,100.7234043,Quercus,Luz,L4,400,Ade
L4Qu039,IS,2017,100.8571429,Quercus,Luz,L4,400,Ade
L4Qu012,IS,2017,87.91525424,Quercus,Luz,L4,400,Ade
L4Qu070,IS,2017,98.5,Quercus,Luz,L4,400,Ade
L4Qu071,IS,2017,98.5,Quercus,Luz,L4,400,Ade
L4Qu072,IS,2017,91.33333333,Quercus,Luz,L4,400,Ade
L4Qu040,IS,2017,100.0714286,Quercus,Luz,L4,400,Ade
L4Qu041,IS,2017,101.25,Quercus,Luz,L4,400,Ade
L4Qu042,IS,2017,100.7916667,Quercus,Luz,L4,400,Ade
L4Qu047,IS,2017,101.25,Quercus,Luz,L4,400,Ade
L4Qu022,IS,2017,85.10526316,Quercus,Luz,L4,400,Ade
L16Fa034,IS,2017,142.2307692,Fagus,Luz,L16,1600,Peguere
L16Fa033,IS,2017,134.4615385,Fagus,Luz,L16,1600,Peguere
L16Fa032,IS,2017,140,Fagus,Luz,L16,1600,Peguere
L16Fa031,IS,2017,142.75,Fagus,Luz,L16,1600,Peguere
L16Fa039,IS,2017,137.8,Fagus,Luz,L16,1600,Peguere
L16Fa011,IS,2017,139.6,Fagus,Luz,L16,1600,Peguere
L16Fa012,IS,2017,143.3636364,Fagus,Luz,L16,1600,Peguere
L16Fa013,IS,2017,137.8,Fagus,Luz,L16,1600,Peguere
L16Fa014,IS,2017,145,Fagus,Luz,L16,1600,Peguere
L16Fa015,IS,2017,136,Fagus,Luz,L16,1600,Peguere
L16Fa016,IS,2017,140.2631579,Fagus,Luz,L16,1600,Peguere
L16Fa017,IS,2017,136,Fagus,Luz,L16,1600,Peguere
L16Fa018,IS,2017,140.2631579,Fagus,Luz,L16,1600,Peguere
L16Fa019,IS,2017,139.375,Fagus,Luz,L16,1600,Peguere
L16Fa001,IS,2017,142.1875,Fagus,Luz,L16,1600,Peguere
L16Fa020,IS,2017,135.5833333,Fagus,Luz,L16,1600,Peguere
L16Fa002,IS,2017,135.1891892,Fagus,Luz,L16,1600,Peguere
L16Fa003,IS,2017,145,Fagus,Luz,L16,1600,Peguere
L16Fa004,IS,2017,143.2,Fagus,Luz,L16,1600,Peguere
L16Fa005,IS,2017,138.5714286,Fagus,Luz,L16,1600,Peguere
L16Fa006,IS,2017,134.8157895,Fagus,Luz,L16,1600,Peguere
L16Fa007,IS,2017,145,Fagus,Luz,L16,1600,Peguere
L16Fa008,IS,2017,135.5833333,Fagus,Luz,L16,1600,Peguere
L16Fa009,IS,2017,139,Fagus,Luz,L16,1600,Peguere
L16Fa010,IS,2017,137.5,Fagus,Luz,L16,1600,Peguere
L10Qu001,IS,2017,110.2,Quercus,Luz,L10,1000,Bourdalats
L10Qu002,IS,2017,109.2068966,Quercus,Luz,L10,1000,Bourdalats
L10Qu003,IS,2017,112.9759036,Quercus,Luz,L10,1000,Bourdalats
L10Qu004,IS,2017,109.3272727,Quercus,Luz,L10,1000,Bourdalats
L10Qu022,IS,2017,112,Quercus,Luz,L10,1000,Bourdalats
L10Qu006,IS,2017,116.6666667,Quercus,Luz,L10,1000,Bourdalats
L10Qu005,IS,2017,110.4285714,Quercus,Luz,L10,1000,Bourdalats
L10Qu013,IS,2017,113,Quercus,Luz,L10,1000,Bourdalats
L10Qu018,IS,2017,116.6666667,Quercus,Luz,L10,1000,Bourdalats
L10Qu023,IS,2017,111.1818182,Quercus,Luz,L10,1000,Bourdalats
L10Qu024,IS,2017,112.6666667,Quercus,Luz,L10,1000,Bourdalats
L10Qu029,IS,2017,109.6666667,Quercus,Luz,L10,1000,Bourdalats
L10Qu016,IS,2017,112.1525424,Quercus,Luz,L10,1000,Bourdalats
L10Qu015,IS,2017,111.1818182,Quercus,Luz,L10,1000,Bourdalats
L10Qu019,IS,2017,109.4285714,Quercus,Luz,L10,1000,Bourdalats
L10Qu025,IS,2017,111,Quercus,Luz,L10,1000,Bourdalats
L10Qu031,IS,2017,110.1020408,Quercus,Luz,L10,1000,Bourdalats
L10Qu021,IS,2017,110.2,Quercus,Luz,L10,1000,Bourdalats
L10Qu026,IS,2017,109.3272727,Quercus,Luz,L10,1000,Bourdalats
L10Qu027,IS,2017,109.9230769,Quercus,Luz,L10,1000,Bourdalats
L10Qu028,IS,2017,108.5,Quercus,Luz,L10,1000,Bourdalats
L10Qu007,IS,2017,118.9130435,Quercus,Luz,L10,1000,Bourdalats
L10Qu008,IS,2017,116.6666667,Quercus,Luz,L10,1000,Bourdalats
L10Qu009,IS,2017,108.5,Quercus,Luz,L10,1000,Bourdalats
L10Qu010,IS,2017,109.24,Quercus,Luz,L10,1000,Bourdalats
L10Qu011,IS,2017,112.2571429,Quercus,Luz,L10,1000,Bourdalats
L10Qu012,IS,2017,115.625,Quercus,Luz,L10,1000,Bourdalats
L12Qu001,IS,2017,116.0588235,Quercus,Luz,L12,1200,Gedre_bas
L12Qu002,IS,2017,124.75,Quercus,Luz,L12,1200,Gedre_bas
L12Qu003,IS,2017,90.25,Quercus,Luz,L12,1200,Gedre_bas
L12Qu004,IS,2017,140.5,Quercus,Luz,L12,1200,Gedre_bas
L12Qu008,IS,2017,129.8333333,Quercus,Luz,L12,1200,Gedre_bas
L12Qu007,IS,2017,128,Quercus,Luz,L12,1200,Gedre_bas
L12Qu011,IS,2017,136.6923077,Quercus,Luz,L12,1200,Gedre_bas
L12Qu016,IS,2017,119,Quercus,Luz,L12,1200,Gedre_bas
L12Qu019,IS,2017,112.2571429,Quercus,Luz,L12,1200,Gedre_bas
L12Qu027,IS,2017,130.2068966,Quercus,Luz,L12,1200,Gedre_bas
L12Qu029,IS,2017,114.6129032,Quercus,Luz,L12,1200,Gedre_bas
L12Qu028,IS,2017,130,Quercus,Luz,L12,1200,Gedre_bas
L12Qu023,IS,2017,130.6666667,Quercus,Luz,L12,1200,Gedre_bas
L12Qu020,IS,2017,114.1428571,Quercus,Luz,L12,1200,Gedre_bas
L12Qu022,IS,2017,129.7142857,Quercus,Luz,L12,1200,Gedre_bas
L12Qu034,IS,2017,124,Quercus,Luz,L12,1200,Gedre_bas
L12Qu021,IS,2017,112,Quercus,Luz,L12,1200,Gedre_bas
L12Qu024,IS,2017,NaN,Quercus,Luz,L12,1200,Gedre_bas
L12Qu012,IS,2017,128,Quercus,Luz,L12,1200,Gedre_bas
L12Qu014,IS,2017,124,Quercus,Luz,L12,1200,Gedre_bas
L12Qu010,IS,2017,136.5625,Quercus,Luz,L12,1200,Gedre_bas
L12Qu026,IS,2017,131.2,Quercus,Luz,L12,1200,Gedre_bas
L12Qu009,IS,2017,128.5,Quercus,Luz,L12,1200,Gedre_bas
L12Qu030,IS,2017,133.1304348,Quercus,Luz,L12,1200,Gedre_bas
L12Qu031,IS,2017,112.8181818,Quercus,Luz,L12,1200,Gedre_bas
L12Qu005,IS,2017,133.75,Quercus,Luz,L12,1200,Gedre_bas
L12Qu032,IS,2017,137.0588235,Quercus,Luz,L12,1200,Gedre_bas
L12Qu033,IS,2017,137.8947368,Quercus,Luz,L12,1200,Gedre_bas
L13Fa001,IS,2017,124,Fagus,Luz,L13,1300,Gedre_haut
L13Fa002,IS,2017,112.2727273,Fagus,Luz,L13,1300,Gedre_haut
L13Qu001,IS,2017,134.3220339,Quercus,Luz,L13,1300,Gedre_haut
L13Qu002,IS,2017,150.7272727,Quercus,Luz,L13,1300,Gedre_haut
L13Qu003,IS,2017,138.0769231,Quercus,Luz,L13,1300,Gedre_haut
L13Qu005,IS,2017,117.4,Quercus,Luz,L13,1300,Gedre_haut
L13Qu006,IS,2017,140.5,Quercus,Luz,L13,1300,Gedre_haut
L13Qu007,IS,2017,139.6,Quercus,Luz,L13,1300,Gedre_haut
L13Qu008,IS,2017,134.137931,Quercus,Luz,L13,1300,Gedre_haut
L13Qu009,IS,2017,135.6129032,Quercus,Luz,L13,1300,Gedre_haut
L13Qu010,IS,2017,120.5714286,Quercus,Luz,L13,1300,Gedre_haut
L13Qu022,IS,2017,134.137931,Quercus,Luz,L13,1300,Gedre_haut
L13Qu011,IS,2017,130.9230769,Quercus,Luz,L13,1300,Gedre_haut
L13Qu023,IS,2017,124,Quercus,Luz,L13,1300,Gedre_haut
L13Qu033,IS,2017,139.6,Quercus,Luz,L13,1300,Gedre_haut
L13Qu013,IS,2017,137.0588235,Quercus,Luz,L13,1300,Gedre_haut
L13Qu030,IS,2017,140.875,Quercus,Luz,L13,1300,Gedre_haut
L13Qu025,IS,2017,115,Quercus,Luz,L13,1300,Gedre_haut
L13Qu014,IS,2017,124,Quercus,Luz,L13,1300,Gedre_haut
L13Qu031,IS,2017,134.5,Quercus,Luz,L13,1300,Gedre_haut
L13Qu032,IS,2017,127.5,Quercus,Luz,L13,1300,Gedre_haut
L13Qu017,IS,2017,117.4545455,Quercus,Luz,L13,1300,Gedre_haut
L13Qu016,IS,2017,134.137931,Quercus,Luz,L13,1300,Gedre_haut
L13Qu015,IS,2017,137.0588235,Quercus,Luz,L13,1300,Gedre_haut
L13Qu018,IS,2017,137.5882353,Quercus,Luz,L13,1300,Gedre_haut
L13Qu027,IS,2017,134.137931,Quercus,Luz,L13,1300,Gedre_haut
L13Qu019,IS,2017,133.24,Quercus,Luz,L13,1300,Gedre_haut
L13Qu020,IS,2017,140.6666667,Quercus,Luz,L13,1300,Gedre_haut
L13Qu021,IS,2017,140,Quercus,Luz,L13,1300,Gedre_haut
L12Fa032,IS,2017,133.4054054,Fagus,Luz,L12,1200,Gedre_bas
L12Fa004,IS,2017,124,Fagus,Luz,L12,1200,Gedre_bas
L12Fa003,IS,2017,132.8421053,Fagus,Luz,L12,1200,Gedre_bas
L12Fa005,IS,2017,129.3333333,Fagus,Luz,L12,1200,Gedre_bas
L12Fa011,IS,2017,133.1428571,Fagus,Luz,L12,1200,Gedre_bas
L12Fa010,IS,2017,126.4,Fagus,Luz,L12,1200,Gedre_bas
L12Fa006,IS,2017,129.1428571,Fagus,Luz,L12,1200,Gedre_bas
L12Fa007,IS,2017,133.2727273,Fagus,Luz,L12,1200,Gedre_bas
L12Fa008,IS,2017,133.4736842,Fagus,Luz,L12,1200,Gedre_bas
L12Fa022,IS,2017,112.1428571,Fagus,Luz,L12,1200,Gedre_bas
L12Fa023,IS,2017,129.3333333,Fagus,Luz,L12,1200,Gedre_bas
L12Fa024,IS,2017,115,Fagus,Luz,L12,1200,Gedre_bas
L12Fa025,IS,2017,124,Fagus,Luz,L12,1200,Gedre_bas
L12Fa026,IS,2017,129.1428571,Fagus,Luz,L12,1200,Gedre_bas
L12Fa027,IS,2017,129.3333333,Fagus,Luz,L12,1200,Gedre_bas
L12Fa028,IS,2017,112.2727273,Fagus,Luz,L12,1200,Gedre_bas
L12Fa029,IS,2017,126,Fagus,Luz,L12,1200,Gedre_bas
L12Fa030,IS,2017,129.1428571,Fagus,Luz,L12,1200,Gedre_bas
L12Fa031,IS,2017,129.6842105,Fagus,Luz,L12,1200,Gedre_bas
L12Fa017,IS,2017,132.25,Fagus,Luz,L12,1200,Gedre_bas
L3Qu005,IS,2017,90.1627907,Quercus,Luz,L3,300,Ibos
L3Qu006,IS,2017,82.41666667,Quercus,Luz,L3,300,Ibos
L3Qu007,IS,2017,88.40677966,Quercus,Luz,L3,300,Ibos
L3Qu038,IS,2017,98.91525424,Quercus,Luz,L3,300,Ibos
L3Qu001,IS,2017,72.63793103,Quercus,Luz,L3,300,Ibos
L3Qu033,IS,2017,98.91525424,Quercus,Luz,L3,300,Ibos
L3Qu002,IS,2017,86.14285714,Quercus,Luz,L3,300,Ibos
L3Qu003,IS,2017,89.97560976,Quercus,Luz,L3,300,Ibos
L3Qu004,IS,2017,76.46666667,Quercus,Luz,L3,300,Ibos
L3Qu042,IS,2017,98,Quercus,Luz,L3,300,Ibos
L3Qu047,IS,2017,98.91525424,Quercus,Luz,L3,300,Ibos
L3Qu049,IS,2017,100.6666667,Quercus,Luz,L3,300,Ibos
L3Qu050,IS,2017,98.91525424,Quercus,Luz,L3,300,Ibos
L3Qu059,IS,2017,95.66666667,Quercus,Luz,L3,300,Ibos
L3Qu058,IS,2017,99,Quercus,Luz,L3,300,Ibos
L3Qu055,IS,2017,99,Quercus,Luz,L3,300,Ibos
L3Qu013,IS,2017,80.66666667,Quercus,Luz,L3,300,Ibos
L3Qu014,IS,2017,83.6875,Quercus,Luz,L3,300,Ibos
L3Qu015,IS,2017,72.63793103,Quercus,Luz,L3,300,Ibos
L3Qu016,IS,2017,80.08333333,Quercus,Luz,L3,300,Ibos
L3Qu018,IS,2017,77.5,Quercus,Luz,L3,300,Ibos
L3Qu019,IS,2017,88.31034483,Quercus,Luz,L3,300,Ibos
L3Qu011,IS,2017,88.5,Quercus,Luz,L3,300,Ibos
L3Qu020,IS,2017,85.53846154,Quercus,Luz,L3,300,Ibos
L3Qu021,IS,2017,85.31578947,Quercus,Luz,L3,300,Ibos
L1Qu012,IS,2017,80.95121951,Quercus,Luz,L1,100,Laveyron
L1Qu001,IS,2017,84.83333333,Quercus,Luz,L1,100,Laveyron
L1Fa001,IS,2017,114.5454545,Fagus,Luz,L1,100,Laveyron
L1Qu038,IS,2017,98.91525424,Quercus,Luz,L1,100,Laveyron
L1Qu016,IS,2017,89.97560976,Quercus,Luz,L1,100,Laveyron
L1Qu010,IS,2017,87.88888889,Quercus,Luz,L1,100,Laveyron
L1Qu009,IS,2017,89.11111111,Quercus,Luz,L1,100,Laveyron
L1Qu050,IS,2017,95.17647059,Quercus,Luz,L1,100,Laveyron
L1Fa011,IS,2017,103.4594595,Fagus,Luz,L1,100,Laveyron
L1Fa022,IS,2017,101.3684211,Fagus,Luz,L1,100,Laveyron
L1Qu043,IS,2017,98.82758621,Quercus,Luz,L1,100,Laveyron
L1Qu041,IS,2017,100.4285714,Quercus,Luz,L1,100,Laveyron
L1Qu066,IS,2017,87.4,Quercus,Luz,L1,100,Laveyron
L1Qu073,IS,2017,88.40677966,Quercus,Luz,L1,100,Laveyron
L1Qu065,IS,2017,88.10714286,Quercus,Luz,L1,100,Laveyron
L1Qu075,IS,2017,84.83333333,Quercus,Luz,L1,100,Laveyron
L1Qu074,IS,2017,92.16666667,Quercus,Luz,L1,100,Laveyron
L1Qu064,IS,2017,85.31578947,Quercus,Luz,L1,100,Laveyron
L1Qu067,IS,2017,99,Quercus,Luz,L1,100,Laveyron
L1Qu072,IS,2017,98.23076923,Quercus,Luz,L1,100,Laveyron
L1Qu068,IS,2017,98.64285714,Quercus,Luz,L1,100,Laveyron
L1Qu071,IS,2017,94,Quercus,Luz,L1,100,Laveyron
L1Qu070,IS,2017,96.30769231,Quercus,Luz,L1,100,Laveyron
L1Qu069,IS,2017,98.64285714,Quercus,Luz,L1,100,Laveyron
L1Qu047,IS,2017,98.91525424,Quercus,Luz,L1,100,Laveyron
L1Qu013,IS,2017,85.31578947,Quercus,Luz,L1,100,Laveyron
L1Qu025,IS,2017,90.82222222,Quercus,Luz,L1,100,Laveyron
L1Qu014,IS,2017,88.5,Quercus,Luz,L1,100,Laveyron
L1Fa020,IS,2017,103.2105263,Fagus,Luz,L1,100,Laveyron
L1Fa019,IS,2017,104,Fagus,Luz,L1,100,Laveyron
L1Fa018,IS,2017,104,Fagus,Luz,L1,100,Laveyron
L1Fa017,IS,2017,103.7222222,Fagus,Luz,L1,100,Laveyron
L1Fa016,IS,2017,108.5,Fagus,Luz,L1,100,Laveyron
L1Fa034,IS,2017,112.4705882,Fagus,Luz,L1,100,Laveyron
L1Fa035,IS,2017,102,Fagus,Luz,L1,100,Laveyron
L1Fa036,IS,2017,102,Fagus,Luz,L1,100,Laveyron
L1Fa037,IS,2017,103.2105263,Fagus,Luz,L1,100,Laveyron
L1Fa015,IS,2017,107.4285714,Fagus,Luz,L1,100,Laveyron
L1Fa013,IS,2017,103.4594595,Fagus,Luz,L1,100,Laveyron
L1Fa012,IS,2017,114,Fagus,Luz,L1,100,Laveyron
L1Fa033,IS,2017,115.2,Fagus,Luz,L1,100,Laveyron
L1Fa032,IS,2017,114.9565217,Fagus,Luz,L1,100,Laveyron
L1Qu078,IS,2017,88.5,Quercus,Luz,L1,100,Laveyron
L1Fa031,IS,2017,113.4054054,Fagus,Luz,L1,100,Laveyron
L1Qu077,IS,2017,88.40677966,Quercus,Luz,L1,100,Laveyron
L1Fa030,IS,2017,111.2,Fagus,Luz,L1,100,Laveyron
L1Fa029,IS,2017,103.3548387,Fagus,Luz,L1,100,Laveyron
L1Qu076,IS,2017,90.6744186,Quercus,Luz,L1,100,Laveyron
L1Fa028,IS,2017,103.1666667,Fagus,Luz,L1,100,Laveyron
L4Fa028,IS,2017,112.8421053,Fagus,Luz,L4,400,Ade
L4Fa026,IS,2017,102.75,Fagus,Luz,L4,400,Ade
L4Fa025,IS,2017,114.4347826,Fagus,Luz,L4,400,Ade
L4Fa024,IS,2017,120,Fagus,Luz,L4,400,Ade
L4Fa023,IS,2017,102.974359,Fagus,Luz,L4,400,Ade
L4Fa022,IS,2017,119,Fagus,Luz,L4,400,Ade
L4Fa021,IS,2017,112.4705882,Fagus,Luz,L4,400,Ade
L4Fa014,IS,2017,102.9090909,Fagus,Luz,L4,400,Ade
L4Fa006,IS,2017,112.6666667,Fagus,Luz,L4,400,Ade
L4Fa007,IS,2017,109.1428571,Fagus,Luz,L4,400,Ade
L4Fa008,IS,2017,112.6666667,Fagus,Luz,L4,400,Ade
L4Fa009,IS,2017,112.25,Fagus,Luz,L4,400,Ade
L4Fa010,IS,2017,112.8421053,Fagus,Luz,L4,400,Ade
L4Fa001,IS,2017,101.4358974,Fagus,Luz,L4,400,Ade
L4Fa002,IS,2017,112.9230769,Fagus,Luz,L4,400,Ade
L4Fa005,IS,2017,112.9230769,Fagus,Luz,L4,400,Ade
